11, 12, 15, 16, 17, 18,
1444.00, 1449.16, 1447.16, 1445.22, 1390.80, 1428.49
1447.80, 1451.41, 1460.00, 1455.02, 1424.80, 1437.00
1421.35, 1427.01, 1431.38, 1425.90, 1387.92, 1386.02
